DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率,总个数,pderl误差数量,optrl误差数量,可视率,精度增量
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8715278,34.29513889,275.5677896,316.4585956,1590,0.002343567,0,4267,10,0,0.47949379,0.002343567
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.50125,41.78069444,276.2705872,358.3620936,2160,0.009749304,0.007428041,4308,42,32,0.954967502,0.002321263
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6370833,34.61902778,166.7323451,322.3248445,1680,0.00220044,0,9998,22,0,0.75785157,0.00220044
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17430556,28.49847222,279.9417633,313.3501131,3130,0.002105263,0,1900,4,0,0.866315789,0.002105263
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.75875,34.68763889,280.2302141,298.4786635,3680,0.002105263,0,1900,4,0,0.408947368,0.002105263
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8859722,34.30291667,176.9388787,317.8692266,1120,0.001974724,0,10128,20,0,0.687105055,0.001974724
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.03819444,28.85930556,277.7101486,354.3341518,1180,0.013157895,0.011278195,4256,56,48,0.705592105,0.001879699
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.96625,28.89347222,163.4439901,320.9213432,2750,0.00180036,0,9998,18,0,0.76225245,0.00180036
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38513889,28.92958333,41.26940613,215.5116589,1320,0.009341151,0.00755242,10063,94,76,0.65556991,0.001788731
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08513889,28.24513889,283.7865633,306.8187085,1190,0.005299417,0.003709592,1887,10,7,0.577106518,0.001589825
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7345833,34.52930556,281.75887,314.6351177,3490,0.001589825,0,1887,3,0,0.910439852,0.001589825
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3084722,41.15819444,81.64060698,233.8281279,580,0.009241777,0.007751168,10063,93,78,0.63013018,0.001490609
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6873611,34.38791667,279.2227233,352.8742137,940,0.001441961,0,4161,6,0,0.895457823,0.001441961
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49569444,28.91541667,279.3422109,350.931329,3000,0.001441961,0,4161,6,0,0.877192982,0.001441961
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7056944,34.87041667,283.8409671,340.0772638,920,0.001220107,0,4098,5,0,0.750610054,0.001220107
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2859722,41.05041667,280.9588806,335.0623286,1800,0.001215953,0,4112,5,0,0.708171206,0.001215953
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.73125,41.10208333,174.7841914,292.0263605,1060,0.00120826,0,9104,11,0,0.606436731,0.00120826
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1104167,41.16041667,280.0672562,330.45673,3350,0.001199616,0,4168,5,0,0.665786948,0.001199616
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.15625,34.58125,284.427151,306.9146967,2150,0.001122965,0,1781,2,0,0.615946098,0.001122965
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.14069444,28.02180556,286.7761545,314.9366621,2770,0.001122965,0,1781,2,0,0.848961258,0.001122965
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75208333,28.25597222,13.18676272,272.3612534,450,0.017111938,0.01602976,14785,253,237,0.660060873,0.001082178
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.97347222,28.36375,18.66039843,221.0886816,760,0.002283322,0.0012368,10511,24,13,0.851108363,0.001046523
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2926389,34.62569444,103.5480469,319.7600724,3840,0.001030131,0,11649,12,0,0.91673105,0.001030131
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56569444,28.27875,6.483753098,225.4575093,590,0.007321383,0.006311537,11883,87,75,0.576790373,0.001009846
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7259722,34.20236111,286.420931,346.2721067,620,0.001503006,0.000501002,3992,6,2,0.809118236,0.001002004
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5426389,34.67652778,173.5466788,326.9381104,2850,0.000987362,0,10128,10,0,0.753554502,0.000987362
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3720833,41.05930556,282.655714,329.2730194,1680,0.000976086,0,4098,4,0,0.637140068,0.000976086
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5701389,41.69847222,171.5901488,343.339427,2660,0.00093985,0,10640,10,0,0.795488722,0.00093985
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4345833,34.23597222,154.6226959,352.8643359,2780,0.000917768,0,10896,10,0,0.876743759,0.000917768
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.04875,28.35513889,135.2720309,317.4464631,3310,0.00090018,0,9998,9,0,0.886277255,0.00090018
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08097222,28.69458333,271.0287805,311.1923008,2130,0.001319842,0.000439947,2273,3,1,0.808183018,0.000879894
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1309722,41.66458333,172.6722069,277.9584958,4730,0.001427944,0.000549209,9104,13,5,0.550966608,0.000878735
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7309722,41.65763889,170.8458216,324.579942,960,0.001184834,0.000394945,10128,12,4,0.749703791,0.000789889
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3295833,34.75902778,296.4238182,335.8473521,2450,0.000786164,0,3816,3,0,0.613469602,0.000786164
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3079167,41.73347222,290.0947611,347.268014,4870,0.001310273,0.000524109,3816,5,2,0.815775681,0.000786164
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8790278,41.13930556,171.3310895,301.3786663,920,0.000779857,0,8976,7,0,0.671902852,0.000779857
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9290278,41.85319444,171.2004616,307.8722434,2060,0.001114082,0.000334225,8976,10,3,0.71290107,0.000779857
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65875,28.27736111,170.0758057,335.8324909,190,0.002686109,0.001918649,10424,28,20,0.128549501,0.00076746
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3820833,41.77763889,287.9926651,334.3199789,1260,0.000761035,0,3942,3,0,0.659056317,0.000761035
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9781944,34.47569444,285.0314997,329.0659918,4130,0.000761035,0,3942,3,0,0.623795028,0.000761035
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7223611,41.58763889,54.26493204,308.167038,1210,0.002348841,0.00159115,13198,31,21,0.911047128,0.000757691
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3631944,41.38347222,168.0109714,341.8265799,190,0.018984962,0.018233083,10640,202,194,0.526315789,0.00075188
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3818056,41.09486111,163.607965,347.1237953,2520,0.000750047,0,10666,8,0,0.834802175,0.000750047
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.72125,41.45069444,39.97435739,352.1020486,210,0.011098641,0.01041277,16038,178,167,0.890572391,0.000685871
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3243056,34.47319444,169.2639653,282.5879506,1750,0.000878735,0.000219684,9104,8,2,0.586115993,0.000659051
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0740278,34.66180556,296.4611507,310.6513898,2300,0.000641437,0,1559,1,0,0.504169339,0.000641437
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.14125,34.06541667,296.5162617,304.777061,4080,0.000623053,0,1605,1,0,0.27788162,0.000623053
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9759722,34.71152778,20.44150872,43.58475181,80,0.038697789,0.038083538,1628,63,62,0.634520885,0.000614251
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4870833,41.59763889,290.9751323,310.3879235,430,0.000606061,0,1650,1,0,0.607878788,0.000606061
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.93541667,28.42152778,49.77061831,227.1453344,2980,0.000790123,0.000197531,10125,8,2,0.842074074,0.000592593
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3198611,41.32319444,119.7986389,156.4929856,650,0.00058309,0,3430,2,0,0.630612245,0.00058309
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1976389,34.41208333,131.0126975,160.5805305,2830,0.00058309,0,3430,2,0,0.498833819,0.00058309
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.05680556,28.60180556,119.5494401,172.8866832,4250,0.002332362,0.001749271,3430,8,6,0.835568513,0.00058309
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7340278,41.84236111,44.12627344,79.77772743,4360,0.001457726,0.000874636,3430,5,3,0.546938776,0.00058309
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9454167,41.15402778,26.88284121,77.76380575,4590,0.001166181,0.00058309,3430,4,2,0.812536443,0.00058309
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1351389,41.22097222,120.2433593,177.2438447,2280,0.005830904,0.005247813,3430,20,18,0.874344023,0.00058309
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4018056,41.49125,128.8911612,178.7693213,4820,0.013411079,0.012827988,3430,46,44,0.749854227,0.00058309
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9540278,41.78291667,311.4946811,342.9881493,1030,0.000866051,0.000288684,3464,3,1,0.517321016,0.000577367
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.04875,28.64125,305.6801477,338.6915072,1240,0.002020785,0.001443418,3464,7,5,0.425808314,0.000577367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0684722,34.54597222,300.9872789,349.8022614,1340,0.001443418,0.000866051,3464,5,3,0.777136259,0.000577367
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2248611,41.15791667,297.3074613,355.1960616,1710,0.00317552,0.002598152,3464,11,9,0.892321016,0.000577367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.20125,34.59180556,301.2182397,349.474312,2190,0.001443418,0.000866051,3464,5,3,0.771362587,0.000577367
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2293056,41.59263889,313.5449911,344.3170963,3040,0.000866051,0.000288684,3464,3,1,0.491050808,0.000577367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0834722,34.93680556,296.745596,349.4493123,3740,0.001443418,0.000866051,3464,5,3,0.833718245,0.000577367
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8623611,41.08958333,304.690189,337.2235962,4290,0.000577367,0,3464,2,0,0.567551963,0.000577367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1618056,34.82152778,309.076125,346.5518702,4640,0.001154734,0.000577367,3464,4,2,0.606235566,0.000577367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4281944,34.06763889,308.6611001,341.3175695,100,0.004618938,0.00404157,3464,16,14,0.496247113,0.000577367
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.78152778,28.84291667,42.12654037,292.4549613,660,0.009415929,0.008849558,14125,133,125,0.68460177,0.000566372
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8023611,34.36875,149.4163329,347.0502024,2060,0.000562535,0,10666,6,0,0.89424339,0.000562535
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2429167,34.64930556,286.620502,299.6284006,4310,0.000550964,0,1815,1,0,0.319559229,0.000550964
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5384722,34.85041667,201.5311986,249.9757372,2590,0.000536049,0,3731,2,0,0.735191638,0.000536049
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44319444,28.27208333,200.0325672,244.6439667,1800,0.000533049,0,3752,2,0,0.684168443,0.000533049
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9229167,41.84597222,200.5533362,243.9499363,4790,0.000533049,0,3752,2,0,0.671375267,0.000533049
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.95875,41.18513889,294.2894286,346.6002512,3570,0.000530363,0,3771,2,0,0.758419517,0.000530363
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38291667,28.91152778,291.3491333,334.0198096,4840,0.000530363,0,3771,2,0,0.647308406,0.000530363
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4954167,41.90069444,295.5116097,315.2171917,160,0.003668763,0.003144654,3816,14,12,0.28197065,0.000524109
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7434722,41.76736111,289.3975822,330.3623472,2760,0.000524109,0,3816,2,0,0.625262055,0.000524109
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0693056,41.37041667,295.8205836,328.469147,3090,0.000524109,0,3816,2,0,0.523584906,0.000524109
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34791667,28.12152778,282.8638376,302.6053542,2440,0.000522466,0,1914,1,0,0.461337513,0.000522466
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23652778,28.63347222,107.3833956,168.5473029,1910,0.004058853,0.003551497,3942,16,14,0.587772704,0.000507357
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5934722,34.84430556,14.44367508,72.0892244,2970,0.000761035,0.000253678,3942,3,1,0.783358701,0.000507357
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47152778,28.05291667,107.0310554,178.0964363,3670,0.00761035,0.007102993,3942,30,28,0.919330289,0.000507357
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9406944,41.80597222,101.3324162,167.8815305,4060,0.00098912,0.00049456,4044,4,2,0.851632047,0.00049456
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1826389,34.90402778,190.7462135,253.1826938,4010,0.000730994,0.000243665,4104,3,1,0.812378168,0.000487329
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6354167,41.48208333,187.4503684,256.0905038,810,0.001912046,0.001434034,4184,8,6,0.845602294,0.000478011
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7518056,41.20375,5.740963894,86.93326174,570,0.005178908,0.004708098,4248,22,20,0.934086629,0.00047081
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.32208333,28.11625,6.147728569,85.10718904,4430,0.002589454,0.002118644,4248,11,9,0.926082863,0.00047081
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3543056,41.72930556,137.00437,345.4661868,3510,0.000469925,0,10640,5,0,0.966353383,0.000469925
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0315278,41.27819444,182.632735,267.0922227,3410,0.004359798,0.003900872,4358,19,17,0.965121615,0.000458926
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50541667,28.74930556,90.70063994,213.4507771,1400,0.016443362,0.015986602,6568,108,105,0.726096224,0.00045676
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0270833,34.39347222,225.0615231,250.1576507,390,0.000438789,0,2279,1,0,0.605528741,0.000438789
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4706944,41.51902778,232.0745964,256.1975198,1720,0.001316367,0.000877578,2279,3,2,0.517770952,0.000438789
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5173611,34.47152778,104.2206088,316.7633998,4190,0.000433501,0,11534,5,0,0.905496792,0.000433501
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0576389,34.44819444,232.022238,254.1195732,1920,0.000853242,0.000426621,2344,2,1,0.468856655,0.000426621
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34569444,28.75430556,232.3871766,265.3802337,900,0.005119454,0.004692833,2344,12,11,0.444112628,0.000426621
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9684722,34.64958333,52.20615934,69.64138613,970,0.000415628,0,2406,1,0,0.371155445,0.000415628
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5356944,34.72402778,138.3918203,164.287559,990,0.000831255,0.000415628,2406,2,1,0.556109726,0.000415628
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29958333,28.03708333,58.24687468,71.66905984,1080,0.000831255,0.000415628,2406,2,1,0.243557772,0.000415628
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3059722,34.36930556,144.5604872,176.0844007,1530,0.005403159,0.004987531,2406,13,12,0.590191189,0.000415628
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7384722,41.60513889,54.56566416,76.83933663,2150,0.001246883,0.000831255,2406,3,2,0.438902743,0.000415628
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5151389,34.62236111,52.77644613,81.28168986,4520,0.002078138,0.00166251,2406,5,4,0.557772236,0.000415628
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40902778,28.70430556,152.0102543,157.9847676,4560,0.000415628,0,2406,1,0,0.116791355,0.000415628
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1051389,34.68319444,144.2807846,178.8106227,2760,0.019534497,0.019118869,2406,47,46,0.639650873,0.000415628
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5365278,41.05180556,320.8578971,341.7027506,140,0.000830565,0.000415282,2408,2,1,0.276162791,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.27875,41.27041667,331.6226509,345.5481993,740,0.000830565,0.000415282,2408,2,1,0.259551495,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.94680556,28.93458333,321.8464971,355.5873398,810,0.004568106,0.004152824,2408,11,10,0.466362126,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8631944,41.11125,319.1395678,339.5898547,900,0.000415282,0,2408,1,0,0.449750831,0.000415282
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6881944,34.78680556,333.3357993,333.7712158,1080,0.000415282,0,2408,1,0,0.013704319,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08930556,28.82680556,51.02390193,79.69707388,1310,0.000415282,0,2408,1,0,0.368355482,0.000415282
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8631944,34.75597222,317.3153852,334.1363944,2130,0.000415282,0,2408,1,0,0.401578073,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6165278,41.18291667,54.97085641,77.90040968,2340,0.000415282,0,2408,1,0,0.433139535,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.07708333,28.88680556,327.1335608,339.8446781,2590,0.000415282,0,2408,1,0,0.255813953,0.000415282
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6354167,34.93763889,332.4769033,341.9263838,3050,0.000830565,0.000415282,2408,2,1,0.179817276,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6406944,41.78458333,318.9106877,339.9158282,3300,0.000415282,0,2408,1,0,0.464285714,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18958333,28.50569444,321.7164526,348.1540475,4520,0.001245847,0.000830565,2408,3,2,0.531561462,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23097222,28.35930556,319.4068342,347.9196052,4930,0.001245847,0.000830565,2408,3,2,0.588870432,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.40375,41.86430556,322.1757788,352.237911,390,0.002491694,0.002076412,2408,6,5,0.544435216,0.000415282
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57375,28.24930556,324.4127198,352.7467269,3050,0.002491694,0.002076412,2408,6,5,0.539036545,0.000415282
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1845833,41.02680556,106.6991435,348.510779,130,0.009285359,0.008870834,12062,112,107,0.23138783,0.000414525
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.74375,34.55847222,336.9104368,355.923405,730,0.000404531,0,2472,1,0,0.308656958,0.000404531
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7429167,34.03125,321.7200444,341.2041939,2950,0.000404531,0,2472,1,0,0.388754045,0.000404531
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0595833,41.62319444,158.6917968,324.2033597,450,0.000394945,0,10128,4,0,0.79907188,0.000394945
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9593056,41.88875,158.7090503,330.6463609,2430,0.000394945,0,10128,4,0,0.832740916,0.000394945
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.90875,41.47486111,159.6454882,330.3996438,2480,0.000394945,0,10128,4,0,0.827507899,0.000394945
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1009722,41.13652778,261.2312087,319.1655487,620,0.001451642,0.001088732,5511,8,6,0.441843586,0.000362911
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39597222,28.31319444,131.4041994,185.5970336,1540,0.001793722,0.001434978,5575,10,8,0.481076233,0.000358744
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6881944,41.08708333,122.2105365,196.1973223,3730,0.000538117,0.000179372,5575,3,1,0.654170404,0.000358744
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7779167,34.69319444,216.8056109,280.1697111,240,0.0008967,0.00053802,5576,5,3,0.566535151,0.00035868
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.79875,41.66430556,250.8976367,332.0398016,940,0.00035868,0,5576,2,0,0.714490674,0.00035868
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2670833,41.91208333,263.1638795,320.2650683,980,0.00143472,0.00107604,5576,8,6,0.508787661,0.00035868
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0418056,34.30375,222.0036948,278.4577417,1110,0.0010699,0.000713267,5608,6,4,0.491975749,0.000356633
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0751389,41.33458333,217.779498,295.2157727,3150,0.000356633,0,5608,2,0,0.668687589,0.000356633
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61597222,28.27125,219.4852973,291.0632549,3950,0.000356633,0,5608,2,0,0.615727532,0.000356633
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.86430556,28.76791667,26.91085736,115.6243487,350,0.003546099,0.003191489,5640,20,18,0.292375887,0.00035461
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34930556,28.16097222,122.1177011,184.7987039,890,0.001950355,0.001595745,5640,11,9,0.525177305,0.00035461
